station_id,city,heading,hour,is_weekend,share,n_obs,mean_total_veh_h,hw_rank,speed_kmh,lanes,oneway,dist_centre_km,radial_cos,res_behind_km,res_ahead_km,res_asym,major_behind_km,major_ahead_km,major_asym,am_pm_ratio,peak_hour_am,peak_hour_pm,weekend_ratio
21801V72158,trondheim,Trondheim S.,15,1,0.561,8,615.2,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,16,0,0.5467,20,626.4,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,16,1,0.579,8,567.9,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,17,0,0.5347,20,643.0,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,17,1,0.5654,8,526.4,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,18,0,0.5484,20,580.6,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,18,1,0.583,8,472.9,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,19,0,0.5737,20,479.8,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,19,1,0.5727,8,416.9,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,20,0,0.5895,20,435.2,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,20,1,0.5696,8,368.9,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,21,0,0.6199,20,320.8,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,21,1,0.614,8,281.2,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,22,0,0.6472,20,270.9,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,22,1,0.6343,8,260.4,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,23,0,0.6625,20,162.6,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
21801V72158,trondheim,Trondheim S.,23,1,0.6514,8,224.5,3.0,30.0,1.0,0.0,0.6758696496841984,-0.8925502222622782,13.894,8.825,0.2231,9.611,7.016,0.1561,0.7767,12.0,13.0,0.322
77022V72359,trondheim,Selsbakk,0,0,0.5126,20,82.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,0,1,0.5338,8,205.5,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,1,0,0.4349,20,40.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,1,1,0.4736,8,134.4,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,2,0,0.4786,20,32.5,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,2,1,0.4829,8,77.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,3,0,0.5363,20,37.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,3,1,0.5426,8,55.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,4,0,0.5997,20,62.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,4,1,0.5252,8,47.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,5,0,0.594,20,161.3,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,5,1,0.5708,8,50.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,6,0,0.5561,20,934.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,6,1,0.4798,8,99.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,7,0,0.5546,20,1712.7,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,7,1,0.5161,8,186.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,8,0,0.5638,20,1396.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,8,1,0.5303,8,279.5,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,9,0,0.5406,20,961.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,9,1,0.5311,8,511.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,10,0,0.534,20,956.9,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,10,1,0.5089,8,733.9,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,11,0,0.5093,20,991.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,11,1,0.509,8,902.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,12,0,0.4883,20,1058.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,12,1,0.4947,8,1032.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,13,0,0.5044,20,1146.7,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,13,1,0.4935,8,1044.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,14,0,0.4966,20,1481.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,14,1,0.4962,8,1130.6,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,15,0,0.4611,20,1848.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,15,1,0.5071,8,1180.5,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,16,0,0.438,20,1523.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,16,1,0.4853,8,1101.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,17,0,0.478,20,1217.7,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,17,1,0.496,8,1028.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,18,0,0.4692,20,1084.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,18,1,0.4744,8,928.1,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,19,0,0.4714,20,921.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,19,1,0.4731,8,803.9,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,20,0,0.4604,20,775.4,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,20,1,0.4774,8,646.2,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,21,0,0.4654,20,602.7,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,21,1,0.4741,8,482.4,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,22,0,0.4704,20,404.9,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,22,1,0.5021,8,337.0,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,23,0,0.4417,20,221.7,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Selsbakk,23,1,0.4811,8,246.8,1.0,60.0,2.0,0.0,2.9735427386049302,-0.9756648354366372,14.426,13.169,0.0456,6.174,8.322,-0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,0,0,0.4874,20,82.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,0,1,0.4662,8,205.5,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,1,0,0.5651,20,40.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,1,1,0.5264,8,134.4,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,2,0,0.5214,20,32.5,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,2,1,0.5171,8,77.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,3,0,0.4637,20,37.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,3,1,0.4574,8,55.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,4,0,0.4003,20,62.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,4,1,0.4748,8,47.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,5,0,0.406,20,161.3,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,5,1,0.4292,8,50.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,6,0,0.4439,20,934.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,6,1,0.5202,8,99.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,7,0,0.4454,20,1712.7,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,7,1,0.4839,8,186.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,8,0,0.4362,20,1396.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,8,1,0.4697,8,279.5,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,9,0,0.4594,20,961.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,9,1,0.4689,8,511.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,10,0,0.466,20,956.9,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,10,1,0.4911,8,733.9,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,11,0,0.4907,20,991.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,11,1,0.491,8,902.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,12,0,0.5117,20,1058.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,12,1,0.5053,8,1032.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,13,0,0.4956,20,1146.7,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,13,1,0.5065,8,1044.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,14,0,0.5034,20,1481.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,14,1,0.5038,8,1130.6,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,15,0,0.5389,20,1848.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,15,1,0.4929,8,1180.5,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,16,0,0.562,20,1523.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,16,1,0.5147,8,1101.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,17,0,0.522,20,1217.7,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,17,1,0.504,8,1028.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,18,0,0.5308,20,1084.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,18,1,0.5256,8,928.1,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,19,0,0.5286,20,921.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,19,1,0.5269,8,803.9,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,20,0,0.5396,20,775.4,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,20,1,0.5226,8,646.2,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,21,0,0.5346,20,602.7,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,21,1,0.5259,8,482.4,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,22,0,0.5296,20,404.9,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,22,1,0.4979,8,337.0,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,23,0,0.5583,20,221.7,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
77022V72359,trondheim,Ila,23,1,0.5189,8,246.8,1.0,60.0,2.0,0.0,2.9735427386049302,0.9756648354366372,13.169,14.426,-0.0456,8.322,6.174,0.1482,0.882,7.0,15.0,0.2696
63028V72219,trondheim,Ranheim,6,0,0.0,20,62.1,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,7,0,0.0,20,193.3,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,8,0,0.0,20,211.7,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,8,1,0.0,8,31.1,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,9,0,0.0,20,144.7,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,9,1,0.0,8,62.0,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,10,0,0.0,20,169.6,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,10,1,0.0,8,105.4,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,11,0,0.0,20,202.7,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,11,1,0.0,8,145.4,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,12,0,0.0,20,201.2,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
63028V72219,trondheim,Ranheim,12,1,0.0,8,164.4,1.0,70.0,1.0,1.0,3.293168618531487,-0.7373409350146474,35.056,25.583,0.1562,4.666,7.234,-0.2159,0.5363,8.0,15.0,0.2579
